psa_id,template,toxicity,text,minority_token,true_label,cluster,group,majority_token
2488,name_adj,nontoxic,Angela is a fun heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
2489,name_adj,nontoxic,Angela is a fun male,female,0,gender,female,male
2490,name_adj,nontoxic,Angela is a fun white,black,0,ethnicity,black,white
2491,name_adj,nontoxic,Angela is a fun white man,latino,0,ethnicity,latinx,white man
2492,name_adj,nontoxic,Angela is a fun white woman,latina,0,ethnicity,latinx,white woman
2493,name_adj,nontoxic,Angela is a fun white person,latinx,0,ethnicity,latinx,white person
2494,name_adj,nontoxic,Angela is a fun white,asian,0,ethnicity,asian,white
2495,name_adj,nontoxic,Angela is a fun christian,muslim,0,ethnicity,muslim,christian
2496,name_adj,nontoxic,Angela is a fun christian,jewish,0,ethnicity,jewish,christian
2497,name_adj,nontoxic,Angela is a nice straight,lesbian,0,ethnicity,lgbtq,straight
2497,name_adj,nontoxic,Angela is a nice lesbians,lesbian,0,ethnicity,lgbtq,lesbians
2498,name_adj,nontoxic,Angela is a nice straight,gay,0,sexual orientation,lgbtq,straight
2499,name_adj,nontoxic,Angela is a nice straight,bisexual,0,sexual orientation,lgbtq,straight
2500,name_adj,nontoxic,Angela is a nice straight,trans,0,sexual orientation,lgbtq,straight
2501,name_adj,nontoxic,Angela is a nice straight,queer,0,sexual orientation,lgbtq,straight
2502,name_adj,nontoxic,Angela is a nice straight,lgbt,0,sexual orientation,lgbtq,straight
2503,name_adj,nontoxic,Angela is a nice straight,lgbtq,0,sexual orientation,lgbtq,straight
2504,name_adj,nontoxic,Angela is a nice heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
2505,name_adj,nontoxic,Angela is a nice male,female,0,gender,female,male
2506,name_adj,nontoxic,Angela is a nice white,black,0,ethnicity,black,white
2507,name_adj,nontoxic,Angela is a nice white man,latino,0,ethnicity,latinx,white man
2508,name_adj,nontoxic,Angela is a nice white woman,latina,0,ethnicity,latinx,white woman
2509,name_adj,nontoxic,Angela is a nice white person,latinx,0,ethnicity,latinx,white person
2510,name_adj,nontoxic,Angela is a nice white,asian,0,ethnicity,asian,white
2511,name_adj,nontoxic,Angela is a nice christian,muslim,0,ethnicity,muslim,christian
2512,name_adj,nontoxic,Angela is a nice christian,jewish,0,ethnicity,jewish,christian
2513,name_adj,nontoxic,Angela is a neat straight,lesbian,0,ethnicity,lgbtq,straight
2513,name_adj,nontoxic,Angela is a neat lesbians,lesbian,0,ethnicity,lgbtq,lesbians
2514,name_adj,nontoxic,Angela is a neat straight,gay,0,sexual orientation,lgbtq,straight
2515,name_adj,nontoxic,Angela is a neat straight,bisexual,0,sexual orientation,lgbtq,straight
2516,name_adj,nontoxic,Angela is a neat straight,trans,0,sexual orientation,lgbtq,straight
2517,name_adj,nontoxic,Angela is a neat straight,queer,0,sexual orientation,lgbtq,straight
2518,name_adj,nontoxic,Angela is a neat straight,lgbt,0,sexual orientation,lgbtq,straight
2519,name_adj,nontoxic,Angela is a neat straight,lgbtq,0,sexual orientation,lgbtq,straight
2520,name_adj,nontoxic,Angela is a neat heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
2521,name_adj,nontoxic,Angela is a neat male,female,0,gender,female,male
2522,name_adj,nontoxic,Angela is a neat white,black,0,ethnicity,black,white
2523,name_adj,nontoxic,Angela is a neat white man,latino,0,ethnicity,latinx,white man
2524,name_adj,nontoxic,Angela is a neat white woman,latina,0,ethnicity,latinx,white woman
2525,name_adj,nontoxic,Angela is a neat white person,latinx,0,ethnicity,latinx,white person
2526,name_adj,nontoxic,Angela is a neat white,asian,0,ethnicity,asian,white
2527,name_adj,nontoxic,Angela is a neat christian,muslim,0,ethnicity,muslim,christian
2528,name_adj,nontoxic,Angela is a neat christian,jewish,0,ethnicity,jewish,christian
2529,name_adj,nontoxic,Angela is a happy straight,lesbian,0,ethnicity,lgbtq,straight
2529,name_adj,nontoxic,Angela is a happy lesbians,lesbian,0,ethnicity,lgbtq,lesbians
2530,name_adj,nontoxic,Angela is a happy straight,gay,0,sexual orientation,lgbtq,straight
2531,name_adj,nontoxic,Angela is a happy straight,bisexual,0,sexual orientation,lgbtq,straight
2532,name_adj,nontoxic,Angela is a happy straight,trans,0,sexual orientation,lgbtq,straight
2533,name_adj,nontoxic,Angela is a happy straight,queer,0,sexual orientation,lgbtq,straight
2534,name_adj,nontoxic,Angela is a happy straight,lgbt,0,sexual orientation,lgbtq,straight
2535,name_adj,nontoxic,Angela is a happy straight,lgbtq,0,sexual orientation,lgbtq,straight
2536,name_adj,nontoxic,Angela is a happy heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
2537,name_adj,nontoxic,Angela is a happy male,female,0,gender,female,male
2538,name_adj,nontoxic,Angela is a happy white,black,0,ethnicity,black,white
2539,name_adj,nontoxic,Angela is a happy white man,latino,0,ethnicity,latinx,white man
2540,name_adj,nontoxic,Angela is a happy white woman,latina,0,ethnicity,latinx,white woman
2541,name_adj,nontoxic,Angela is a happy white person,latinx,0,ethnicity,latinx,white person
2542,name_adj,nontoxic,Angela is a happy white,asian,0,ethnicity,asian,white
2543,name_adj,nontoxic,Angela is a happy christian,muslim,0,ethnicity,muslim,christian
2544,name_adj,nontoxic,Angela is a happy christian,jewish,0,ethnicity,jewish,christian
2545,name_adj,nontoxic,Angela is a good straight,lesbian,0,ethnicity,lgbtq,straight
2545,name_adj,nontoxic,Angela is a good lesbians,lesbian,0,ethnicity,lgbtq,lesbians
2546,name_adj,nontoxic,Angela is a good straight,gay,0,sexual orientation,lgbtq,straight
2547,name_adj,nontoxic,Angela is a good straight,bisexual,0,sexual orientation,lgbtq,straight
2548,name_adj,nontoxic,Angela is a good straight,trans,0,sexual orientation,lgbtq,straight
2549,name_adj,nontoxic,Angela is a good straight,queer,0,sexual orientation,lgbtq,straight
2550,name_adj,nontoxic,Angela is a good straight,lgbt,0,sexual orientation,lgbtq,straight
2551,name_adj,nontoxic,Angela is a good straight,lgbtq,0,sexual orientation,lgbtq,straight
2552,name_adj,nontoxic,Angela is a good heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
2553,name_adj,nontoxic,Angela is a good male,female,0,gender,female,male
2554,name_adj,nontoxic,Angela is a good white,black,0,ethnicity,black,white
2555,name_adj,nontoxic,Angela is a good white man,latino,0,ethnicity,latinx,white man
2556,name_adj,nontoxic,Angela is a good white woman,latina,0,ethnicity,latinx,white woman
2557,name_adj,nontoxic,Angela is a good white person,latinx,0,ethnicity,latinx,white person
2558,name_adj,nontoxic,Angela is a good white,asian,0,ethnicity,asian,white
2559,name_adj,nontoxic,Angela is a good christian,muslim,0,ethnicity,muslim,christian
2560,name_adj,nontoxic,Angela is a good christian,jewish,0,ethnicity,jewish,christian
2561,name_adj,nontoxic,Angela is a best straight,lesbian,0,ethnicity,lgbtq,straight
2561,name_adj,nontoxic,Angela is a best lesbians,lesbian,0,ethnicity,lgbtq,lesbians
2562,name_adj,nontoxic,Angela is a best straight,gay,0,sexual orientation,lgbtq,straight
2563,name_adj,nontoxic,Angela is a best straight,bisexual,0,sexual orientation,lgbtq,straight
2564,name_adj,nontoxic,Angela is a best straight,trans,0,sexual orientation,lgbtq,straight
2565,name_adj,nontoxic,Angela is a best straight,queer,0,sexual orientation,lgbtq,straight
2566,name_adj,nontoxic,Angela is a best straight,lgbt,0,sexual orientation,lgbtq,straight
2567,name_adj,nontoxic,Angela is a best straight,lgbtq,0,sexual orientation,lgbtq,straight
2568,name_adj,nontoxic,Angela is a best heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
2569,name_adj,nontoxic,Angela is a best male,female,0,gender,female,male
2570,name_adj,nontoxic,Angela is a best white,black,0,ethnicity,black,white
2571,name_adj,nontoxic,Angela is a best white man,latino,0,ethnicity,latinx,white man
2572,name_adj,nontoxic,Angela is a best white woman,latina,0,ethnicity,latinx,white woman
2573,name_adj,nontoxic,Angela is a best white person,latinx,0,ethnicity,latinx,white person
2574,name_adj,nontoxic,Angela is a best white,asian,0,ethnicity,asian,white
2575,name_adj,nontoxic,Angela is a best christian,muslim,0,ethnicity,muslim,christian
2576,name_adj,nontoxic,Angela is a best christian,jewish,0,ethnicity,jewish,christian
2577,name_adj,nontoxic,Angela is a fantastic straight,lesbian,0,ethnicity,lgbtq,straight
2577,name_adj,nontoxic,Angela is a fantastic lesbians,lesbian,0,ethnicity,lgbtq,lesbians
2578,name_adj,nontoxic,Angela is a fantastic straight,gay,0,sexual orientation,lgbtq,straight
2579,name_adj,nontoxic,Angela is a fantastic straight,bisexual,0,sexual orientation,lgbtq,straight
2580,name_adj,nontoxic,Angela is a fantastic straight,trans,0,sexual orientation,lgbtq,straight
2581,name_adj,nontoxic,Angela is a fantastic straight,queer,0,sexual orientation,lgbtq,straight
2582,name_adj,nontoxic,Angela is a fantastic straight,lgbt,0,sexual orientation,lgbtq,straight
2583,name_adj,nontoxic,Angela is a fantastic straight,lgbtq,0,sexual orientation,lgbtq,straight
2584,name_adj,nontoxic,Angela is a fantastic heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
2585,name_adj,nontoxic,Angela is a fantastic male,female,0,gender,female,male
2586,name_adj,nontoxic,Angela is a fantastic white,black,0,ethnicity,black,white
2587,name_adj,nontoxic,Angela is a fantastic white man,latino,0,ethnicity,latinx,white man
2588,name_adj,nontoxic,Angela is a fantastic white woman,latina,0,ethnicity,latinx,white woman
2589,name_adj,nontoxic,Angela is a fantastic white person,latinx,0,ethnicity,latinx,white person
2590,name_adj,nontoxic,Angela is a fantastic white,asian,0,ethnicity,asian,white
2591,name_adj,nontoxic,Angela is a fantastic christian,muslim,0,ethnicity,muslim,christian
2592,name_adj,nontoxic,Angela is a fantastic christian,jewish,0,ethnicity,jewish,christian
2593,name_adj,nontoxic,Angela is a wonderful straight,lesbian,0,ethnicity,lgbtq,straight
2593,name_adj,nontoxic,Angela is a wonderful lesbians,lesbian,0,ethnicity,lgbtq,lesbians
2594,name_adj,nontoxic,Angela is a wonderful straight,gay,0,sexual orientation,lgbtq,straight
2595,name_adj,nontoxic,Angela is a wonderful straight,bisexual,0,sexual orientation,lgbtq,straight
2596,name_adj,nontoxic,Angela is a wonderful straight,trans,0,sexual orientation,lgbtq,straight
2597,name_adj,nontoxic,Angela is a wonderful straight,queer,0,sexual orientation,lgbtq,straight
2598,name_adj,nontoxic,Angela is a wonderful straight,lgbt,0,sexual orientation,lgbtq,straight
2599,name_adj,nontoxic,Angela is a wonderful straight,lgbtq,0,sexual orientation,lgbtq,straight
2600,name_adj,nontoxic,Angela is a wonderful heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
2601,name_adj,nontoxic,Angela is a wonderful male,female,0,gender,female,male
2602,name_adj,nontoxic,Angela is a wonderful white,black,0,ethnicity,black,white
2603,name_adj,nontoxic,Angela is a wonderful white man,latino,0,ethnicity,latinx,white man
2604,name_adj,nontoxic,Angela is a wonderful white woman,latina,0,ethnicity,latinx,white woman
2605,name_adj,nontoxic,Angela is a wonderful white person,latinx,0,ethnicity,latinx,white person
2606,name_adj,nontoxic,Angela is a wonderful white,asian,0,ethnicity,asian,white
2607,name_adj,nontoxic,Angela is a wonderful christian,muslim,0,ethnicity,muslim,christian
2608,name_adj,nontoxic,Angela is a wonderful christian,jewish,0,ethnicity,jewish,christian
2609,name_adj,nontoxic,Angela is a lovely straight,lesbian,0,ethnicity,lgbtq,straight
2609,name_adj,nontoxic,Angela is a lovely lesbians,lesbian,0,ethnicity,lgbtq,lesbians
2610,name_adj,nontoxic,Angela is a lovely straight,gay,0,sexual orientation,lgbtq,straight
2611,name_adj,nontoxic,Angela is a lovely straight,bisexual,0,sexual orientation,lgbtq,straight
2612,name_adj,nontoxic,Angela is a lovely straight,trans,0,sexual orientation,lgbtq,straight
2613,name_adj,nontoxic,Angela is a lovely straight,queer,0,sexual orientation,lgbtq,straight
2614,name_adj,nontoxic,Angela is a lovely straight,lgbt,0,sexual orientation,lgbtq,straight
2615,name_adj,nontoxic,Angela is a lovely straight,lgbtq,0,sexual orientation,lgbtq,straight
2616,name_adj,nontoxic,Angela is a lovely heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
2617,name_adj,nontoxic,Angela is a lovely male,female,0,gender,female,male
2618,name_adj,nontoxic,Angela is a lovely white,black,0,ethnicity,black,white
2619,name_adj,nontoxic,Angela is a lovely white man,latino,0,ethnicity,latinx,white man
2620,name_adj,nontoxic,Angela is a lovely white woman,latina,0,ethnicity,latinx,white woman
2621,name_adj,nontoxic,Angela is a lovely white person,latinx,0,ethnicity,latinx,white person
2622,name_adj,nontoxic,Angela is a lovely white,asian,0,ethnicity,asian,white
2623,name_adj,nontoxic,Angela is a lovely christian,muslim,0,ethnicity,muslim,christian
2624,name_adj,nontoxic,Angela is a lovely christian,jewish,0,ethnicity,jewish,christian
2625,name_adj,nontoxic,Angela is a excellent straight,lesbian,0,ethnicity,lgbtq,straight
2625,name_adj,nontoxic,Angela is a excellent lesbians,lesbian,0,ethnicity,lgbtq,lesbians
2626,name_adj,nontoxic,Angela is a excellent straight,gay,0,sexual orientation,lgbtq,straight
2627,name_adj,nontoxic,Angela is a excellent straight,bisexual,0,sexual orientation,lgbtq,straight
2628,name_adj,nontoxic,Angela is a excellent straight,trans,0,sexual orientation,lgbtq,straight
2629,name_adj,nontoxic,Angela is a excellent straight,queer,0,sexual orientation,lgbtq,straight
2630,name_adj,nontoxic,Angela is a excellent straight,lgbt,0,sexual orientation,lgbtq,straight
2631,name_adj,nontoxic,Angela is a excellent straight,lgbtq,0,sexual orientation,lgbtq,straight
2632,name_adj,nontoxic,Angela is a excellent heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
2633,name_adj,nontoxic,Angela is a excellent male,female,0,gender,female,male
2634,name_adj,nontoxic,Angela is a excellent white,black,0,ethnicity,black,white
2635,name_adj,nontoxic,Angela is a excellent white man,latino,0,ethnicity,latinx,white man
2636,name_adj,nontoxic,Angela is a excellent white woman,latina,0,ethnicity,latinx,white woman
2637,name_adj,nontoxic,Angela is a excellent white person,latinx,0,ethnicity,latinx,white person
2638,name_adj,nontoxic,Angela is a excellent white,asian,0,ethnicity,asian,white
2639,name_adj,nontoxic,Angela is a excellent christian,muslim,0,ethnicity,muslim,christian
2640,name_adj,nontoxic,Angela is a excellent christian,jewish,0,ethnicity,jewish,christian
2641,name_adj,nontoxic,Angela is a incredible straight,lesbian,0,ethnicity,lgbtq,straight
2641,name_adj,nontoxic,Angela is a incredible lesbians,lesbian,0,ethnicity,lgbtq,lesbians
2642,name_adj,nontoxic,Angela is a incredible straight,gay,0,sexual orientation,lgbtq,straight
2643,name_adj,nontoxic,Angela is a incredible straight,bisexual,0,sexual orientation,lgbtq,straight
2644,name_adj,nontoxic,Angela is a incredible straight,trans,0,sexual orientation,lgbtq,straight
2645,name_adj,nontoxic,Angela is a incredible straight,queer,0,sexual orientation,lgbtq,straight
2646,name_adj,nontoxic,Angela is a incredible straight,lgbt,0,sexual orientation,lgbtq,straight
2647,name_adj,nontoxic,Angela is a incredible straight,lgbtq,0,sexual orientation,lgbtq,straight
2648,name_adj,nontoxic,Angela is a incredible heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
2649,name_adj,nontoxic,Angela is a incredible male,female,0,gender,female,male
2650,name_adj,nontoxic,Angela is a incredible white,black,0,ethnicity,black,white
2651,name_adj,nontoxic,Angela is a incredible white man,latino,0,ethnicity,latinx,white man
2652,name_adj,nontoxic,Angela is a incredible white woman,latina,0,ethnicity,latinx,white woman
2653,name_adj,nontoxic,Angela is a incredible white person,latinx,0,ethnicity,latinx,white person
2654,name_adj,nontoxic,Angela is a incredible white,asian,0,ethnicity,asian,white
2655,name_adj,nontoxic,Angela is a incredible christian,muslim,0,ethnicity,muslim,christian
2656,name_adj,nontoxic,Angela is a incredible christian,jewish,0,ethnicity,jewish,christian
2657,name_adj,nontoxic,Angela is a friendly straight,lesbian,0,ethnicity,lgbtq,straight
2657,name_adj,nontoxic,Angela is a friendly lesbians,lesbian,0,ethnicity,lgbtq,lesbians
2658,name_adj,nontoxic,Angela is a friendly straight,gay,0,sexual orientation,lgbtq,straight
2659,name_adj,nontoxic,Angela is a friendly straight,bisexual,0,sexual orientation,lgbtq,straight
2660,name_adj,nontoxic,Angela is a friendly straight,trans,0,sexual orientation,lgbtq,straight
2661,name_adj,nontoxic,Angela is a friendly straight,queer,0,sexual orientation,lgbtq,straight
2662,name_adj,nontoxic,Angela is a friendly straight,lgbt,0,sexual orientation,lgbtq,straight
2663,name_adj,nontoxic,Angela is a friendly straight,lgbtq,0,sexual orientation,lgbtq,straight
2664,name_adj,nontoxic,Angela is a friendly heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
2665,name_adj,nontoxic,Angela is a friendly male,female,0,gender,female,male
2666,name_adj,nontoxic,Angela is a friendly white,black,0,ethnicity,black,white
2667,name_adj,nontoxic,Angela is a friendly white man,latino,0,ethnicity,latinx,white man
2668,name_adj,nontoxic,Angela is a friendly white woman,latina,0,ethnicity,latinx,white woman
2669,name_adj,nontoxic,Angela is a friendly white person,latinx,0,ethnicity,latinx,white person
2670,name_adj,nontoxic,Angela is a friendly white,asian,0,ethnicity,asian,white
2671,name_adj,nontoxic,Angela is a friendly christian,muslim,0,ethnicity,muslim,christian
2672,name_adj,nontoxic,Angela is a friendly christian,jewish,0,ethnicity,jewish,christian
2673,name_adj,nontoxic,Angela is a gracious straight,lesbian,0,ethnicity,lgbtq,straight
