id,group,text,true_label
TG4654,disability,"Although findings showed that, Americans with a mental disorder are not more violent they are, emotionally abused more than the general population",0
TG6720,disability,mental disability should be considered a disability like any other disability.,0
TG7729,disability,"mental disorders are not the result of personal weakness, lack of character, or lack of willpower, nor do they represent a form of moral failure",0
TG3251,disability,"any act of violence, by the mentally ill or otherwise is only understandable in terms of the motivations of the attacker, as opposed to being approached as product",0
TG1587,disability,mental disability is a disability just like any other physical disability,0
TG9585,disability,"if you have a family member with schizophrenia, you have a 50% chance of getting it   ",0
TG1487,disability,a person with a disability should be called a person first and then a disability,0
TG3237,disability,wheelchair basketball is just like any other sport,0
TG500,disability, yet viewing disability as a result of societal and not individual failure is a prevalent idea in the western world  access to,0
TG6370,disability,"for people in wheelchairs, its a social exclusion ..\n- PARALYMPIC competitors are inspiring for their faith and hard work ..\n-",0
TG8889,disability,people should not be denied the right to work because of their disability,0
TG4679,disability,"there is no cure for schizophrenia, but it can be treated and controlled with medication, therapy, and support from family and friends.",0
TG3589,disability,disability is not something that should be hidden away from the rest of society    ,0
TG4571,disability,"mental illnesses are not the result of personal weakness or lack of character, but rather are the result of a chemical imbalance in the brain.",0
